localIBGE_id;municipality;state;population;pop_share_above60;gdp_capita;city_exp_health_capita;public_doctors_capita;disease_deaths_capita;death_rate_hospitalization;infant_mortality;sewage_rating;water_service_rating;garbage_service_rating
3151909;Pocrane;MG;8508;0,205681691;11,53192;574,8741079;3,526093089;9,990597085;0,04027817;0;3,755259976;5,312330661;7,162726268
3152006;Pompeu;MG;31583;0,11216602;23,31866;597,4023766;2,849634297;6,079219833;0,05531521;6,818181818;7,792433926;5,801608089;6,254550772
3152105;Ponte Nova;MG;59605;0,14644226;27,33095;1114,511804;4,362050164;7,298045466;0,071419215;13,59516616;7,53124892;6,519019492;7,074654184
3152131;Ponto Chique;MG;4237;0,118623962;8,97693;1062,904362;4,720320982;4,720320982;0,05887841;21,27659574;;4,787337573;1,85
3152170;Ponto dos Volantes;MG;12061;0,137294059;6,71639;600,7650526;4,145593234;5,30635934;0,047745228;20,27027027;;4,3;5,360063852
3152204;Porteirinha;MG;37950;0,139167269;8,66301;481,7635128;4,479578393;6,245059289;0,033507129;13,97205589;4;4,4;5,713319795
3152303;Porto Firme;MG;11208;0,1521426;8,05919;650,8617595;4,461099215;7,137758744;0,053012231;20,2020202;10;4,410448451;1,85
3152402;Pote;MG;16491;0,155375106;8,26975;571,1564847;3,63834819;7,155418107;0,032878313;17,75147929;5,736120228;4,754727404;8,783883139
3152501;Pouso Alegre;MG;148862;0,12175521;50,21191;901,723076;1,880936706;5,58235144;0,064004989;6,259780908;7,879495595;6,275478637;8,8
3152600;Pouso Alto;MG;5981;0,178989575;35,69037;977,4030329;3,343922421;11,53653235;0,064317254;12,98701299;;2,5;1,85
3152709;Prados;MG;8979;0,132526068;16,86134;508,4899321;3,341129302;6,79362958;0,030639698;11,9047619;7,900224564;5,269883871;5,146308133
3152808;Prata;MG;27688;0,123239308;33,41316;831,7273306;2,889338342;5,525859578;0,027734042;5,494505495;;5,134698858;1,85
3152907;Pratapolis;MG;8642;0,197266719;15,54446;868,933667;4,628558204;10,298542;0,073687458;15,38461538;7,393608568;6,32466502;6,789863301
3153004;Pratinha;MG;3573;0,169034091;26,42945;1132,238077;5,597537084;6,7170445;0,068413969;0;7,753463465;4,893700132;3,044380403
3153103;Presidente Bernardes;MG;5398;0,178373548;8,45005;957,1592923;5,557613931;9,262689885;0,064488434;0;7,110865434;5,385764914;4,850834898
3153202;Presidente Juscelino;MG;3676;0,15466047;11,10591;1039,455185;5,440696409;5,71273123;0,069997237;0;10;4;1,85
3153301;Presidente Kubitschek;MG;3004;0,127743203;9,03631;1067,251172;13,31557923;5,326231691;0,046948505;0;10;5,492977606;4,457293543
3153400;Presidente Olegario;MG;19377;0,14466992;23,17025;704,2423229;3,09645456;6,502554575;0,076781677;20,51282051;;6,522366602;1,85
3153509;Alto Jequitiba;MG;8333;0,158197395;14,10572;595,9718205;3,600144006;6,720268811;0,05528922;21,27659574;10;4,311468;4,484190893
3153608;Prudente de Morais;MG;10629;0,105323963;13,66438;539,3114272;3,763289115;4,327782482;0,070337718;6,329113924;4,379616514;6,755377385;7,224654184
3153707;Quartel Geral;MG;3542;0,151678998;14,23274;988,5206606;2,823263693;5,928853755;0,053178252;0;;5,307703349;8,321154036
3153806;Queluzito;MG;1934;0,189522342;14,89104;1539,099948;5,170630817;7,755946225;0,070068376;0;4;6,938903339;4,573424235
3153905;Raposos;MG;16277;0,115875069;18,18113;495,2432537;1,843091479;4,66916508;0,049223406;0;6,380376576;5,89073805;1,85
3154002;Raul Soares;MG;23814;0,182265404;12,00183;598,7612022;3,779289494;7,012681616;0,045431833;3,875968992;7,848816721;7,201415866;1,85
3154101;Recreio;MG;10514;0,201218369;9,20145;571,690895;2,853338406;9,225794179;0,037741265;0;8,13487649;8,19996544;1,85
3154150;Reduto;MG;7105;0,115904884;13,00933;507,2977101;2,814919071;5,770584096;0,058458507;0;;2,5;1,85
3154200;Resende Costa;MG;11459;0,154697577;13,39086;447,21024;2,618029496;8,377694389;0,047060536;20,2020202;4;5,470601453;5,643220993
3154309;Resplendor;MG;17398;0,175189501;12,52582;692,6855932;2,299114841;8,219335556;0,040814272;8,888888889;5,03879772;4,701508297;4,661433108
3154408;Ressaquinha;MG;4798;0,14663909;35,31755;862,1837411;4,168403501;6,044185077;0,058048346;0;10;4,884127597;3,660496527
3154457;Riachinho;MG;8138;0,121933535;10,94052;631,5762853;4,915212583;2,703366921;0,029494345;0;;4,137308062;1,85
3154507;Riacho dos Machados;MG;9487;0,110731303;21,2787;491,7394835;2,108147992;4,743332982;0,022690307;9,009009009;4,747762999;4,6;1,85
3154606;Ribeirao das Neves;MG;331045;0,083121037;11,72314;460,5954245;1,540576055;3,760818016;0,045477819;9,31542461;5,751874244;5,684732169;8,8785372
3154705;Ribeirao Vermelho;MG;4019;0,177186879;21,12514;1294,431779;2,48818114;8,459815875;0,046193339;24,3902439;;6,10188371;1,85
3154804;Rio Acima;MG;10203;0,11070817;13,00357;1231,170218;2,940311673;5,978633735;0,051328022;7,936507937;;2,5;1,85
3154903;Rio Casca;MG;13659;0,159272778;12,97265;579,4091398;4,392708105;6,662273959;0,080359694;0;5,969942995;6,286067398;1,85
3155009;Rio Doce;MG;2599;0,164996145;13,71688;1672,530254;7,695267411;9,619084263;0,089222068;0;7,848816721;7,476963969;9,136865005
3155108;Rio do Prado;MG;5167;0,146754468;7,51697;843,5991194;5,806077027;6,193148829;0,023775355;16,39344262;6,182207635;5,181253151;6,410063852
3155207;Rio Espera;MG;5549;0,179871881;8,01476;879,5239989;5,406379528;10,99297171;0,083246467;0;10;4,010524186;5,8
3155306;Rio Manso;MG;5783;0,157783641;14,0035;701,6776483;3,458412589;5,187618883;0,056073219;0;;4,424847813;3,2
3155405;Rio Novo;MG;8941;0,17003646;12,22014;731,7732099;3,355329382;6,263281512;0,097543984;0;;5,780121648;6,659228955
3155504;Rio Paranaiba;MG;12291;0,122045656;40,10528;845,4775242;3,254413799;7,403791392;0,045063578;0;;4,578932102;1,85
3155603;Rio Pardo de Minas;MG;30779;0,104679162;8,38215;469,4757026;3,248968453;4,613535203;0,022691507;4,975124378;4;4,148497457;4,083624904
3155702;Rio Piracicaba;MG;14346;0,153725007;34,9353;738,7962833;2,788233654;6,552349087;0,037727028;12,98701299;10;5,819108025;5,837752161
3155801;Rio Pomba;MG;17858;0,171591036;16,63744;514,758058;3,359838728;8,119610259;0,030096864;14,70588235;10;5,895872869;4,714471315
3155900;Rio Preto;MG;5467;0,163009973;9,94231;683,7109438;3,658313517;8,779952442;0,022672147;0;;8,7;1,85
3156007;Rio Vermelho;MG;12957;0,158982278;8,38446;617,4114988;3,858917959;5,634020221;0,022005425;0;10;4,4;5,05
3156106;Ritapolis;MG;4648;0,187742594;14,29908;722,672642;6,454388985;6,454388985;0,057994905;0;;5,436710878;4,353138667
3156205;Rochedo de Minas;MG;2289;0,141530296;11,26461;1215,156675;4,368719965;3,931847969;0,016034433;0;10;6,793948957;4,837651145
3156304;Rodeiro;MG;7991;0,113680909;52,15301;692,6917144;3,754223501;6,131898386;0,063104339;8;8,124926585;5,811232824;4,396333934
3156403;Romaria;MG;3547;0,134499727;37,53663;1076,229416;11,27713561;6,484352974;0,051640364;0;;2,5;1,85
3156452;Rosario da Limeira;MG;4566;0,147247402;10,42598;984,177615;4,380201489;9,636443276;0,084697916;16,12903226;10;4,329002983;8,108042066
3156601;Rubim;MG;10226;0,171602787;8,22343;622,8572677;3,911597888;7,529825934;0,045758911;11,49425287;;5,707934753;1,85
3156700;Sabara;MG;135421;0,10783358;18,56294;372,2429628;1,624563399;4,910612091;0,047104034;16,60210293;5,571946796;5,857544042;8,8
3156809;Sabinopolis;MG;15525;0,151560643;11,43539;575,0476625;3,8647343;6,827697262;0,022332181;6,711409396;5,970772154;6,762711763;4,490674042
3156908;Sacramento;MG;25989;0,13435049;59,03098;1116,993987;3,078225403;6,233406441;0,043045491;6,153846154;;2,5;5,410676614
3157005;Salinas;MG;41349;0,14456927;13,28563;665,2110245;4,111344893;6,457229921;0,044683764;7,233273056;6,61668682;7,393034609;7,767412556
3157104;Salto da Divisa;MG;7007;0,136382829;13,70005;812,8144127;2,854288569;5,994005994;0,027728659;19,60784314;;5,413602941;1,85
3157203;Santa Barbara;MG;30807;0,105818001;24,95846;851,1110618;3,570617068;4,674262343;0,039996624;12,91989664;8;5,367886532;6,979827089
3157252;Santa Barbara do Leste;MG;8113;0,133259369;9,70087;482,7322211;4,930358684;4,190804881;0,039809702;31,49606299;;4,258286355;1,85
3157278;Santa Barbara do Monte Verde;MG;3117;0,132367468;12,51372;1135,408986;6,416426051;5,133140841;0,063913507;0;;2,5;1,85
3157302;Santa Barbara do Tugurio;MG;4454;0,156629116;12,20225;686,8674921;4,490345757;6,735518635;0,054106091;75;;4,416044691;1,85
3157336;Santa Cruz de Minas;MG;8541;0,106511683;10,34827;453,7251013;3,512469266;6,790773914;0,068841995;26,31578947;;2,5;1,85
3157377;Santa Cruz de Salinas;MG;4177;0,1724846;8,65946;682,7412114;7,182188173;7,421594446;0,075828235;29,41176471;10;4,7;1,85
3157401;Santa Cruz do Escalvado;MG;4793;0,191485109;9,82343;1125,135635;4,17275193;8,554141456;0,087168122;47,61904762;7,488132665;4,391064903;4,3
3157500;Santa Efigenia de Minas;MG;4438;0,134573778;8,71277;974,943995;4,506534475;7,661108607;0,074450762;0;;4,792314072;5,017271021
3157609;Santa Fe de Minas;MG;3866;0,12003993;9,50473;992,994149;5,173305742;3,62131402;0,053678669;23,80952381;;4,105448137;1,85
3157658;Santa Helena de Minas;MG;6345;0,126198334;6,93124;698,6862128;4,728132388;6,146572104;0,006921164;43,01075269;5,174779755;4,649305003;1,85
3157708;Santa Juliana;MG;13743;0,094182183;47,87143;846,6413265;1,455286328;3,128865604;0,033069885;0;10;5,605370881;6,539346245
3157807;Santa Luzia;MG;218147;0,096535523;17,29187;517,5212739;2,062829193;5,189161437;0,046920082;8,954269268;5,610917257;6,119502526;6,65
3157906;Santa Margarida;MG;16111;0,11288405;16,81582;674,3709931;3,724163615;5,275898454;0,036183246;19,68503937;7,59758162;4,253629219;5,600834898
3158003;Santa Maria de Itabira;MG;10836;0,142023169;15,02824;485,7425646;3,69139904;5,906238464;0,056449751;30,07518797;10;4,282616391;1,85
3158102;Santa Maria do Salto;MG;5248;0,168397626;7,45496;794,2404573;3,81097561;7,8125;0,045211856;0;7,158127483;5,294539859;5,838199757
3158201;Santa Maria do Suacui;MG;14620;0,145633026;8,95542;0;3,41997264;7,250341997;0,021027325;11,04972376;4,783416825;4,610381116;5,825998303
3158300;Santana da Vargem;MG;7128;0,133705114;20,4196;822,760853;4,208754209;4,910213244;0,084025382;0;10;5,726047381;1,85
3158409;Santana de Cataguases;MG;3853;0,197183099;10,0032;943,6964262;7,78614067;7,526602647;0,076259582;0;10;5,494020186;1,85
3158508;Santana de Pirapama;MG;7696;0,189461883;10,46227;637,1873129;5,197505198;6,756756757;0,086615126;18,86792453;10;4;4,55
3158607;Santana do Deserto;MG;3971;0,151281413;9,89875;1028,25585;5,036514732;7,806597834;0,053904441;32,25806452;;4;3,05
3158706;Santana do Garambeu;MG;2438;0,160833333;11,76291;1638,125386;4,101722724;7,793273175;0,053478944;41,66666667;8,231888064;5,551482825;4,074491896
3158805;Santana do Jacare;MG;4807;0,169256267;15,6352;896,0018889;2,080299563;7,90513834;0,083816718;0;10;6,821242517;7,542616836
3158904;Santana do Manhuacu;MG;8681;0,12883158;12,40481;553,8837565;3,455823062;6,911646124;0,069653507;19,48051948;;4,486357629;3,696541787
3158953;Santana do Paraiso;MG;33934;0,09189001;14,93267;479,9477138;3,241586609;4,832910945;0,054264457;13,9275766;8,021281741;6,271483674;7,45
3159100;Santana dos Montes;MG;3789;0,160892995;8,41657;904,039876;2,639218791;5,278437582;0,046050538;0;;2,5;1,85
3159209;Santa Rita de Caldas;MG;8974;0,188456114;15,94183;645,6046267;3,342990862;6,797414754;0,066142379;0;6,480704785;4,570146855;1,85
3159308;Santa Rita de Jacutinga;MG;4905;0,196051333;10,83731;763,6551723;4,077471967;8,76656473;0,025425651;0;10;8,293700132;4,230087471
3159357;Santa Rita de Minas;MG;7155;0,124733627;10,86102;671,9144976;4,192872117;7,1278826;0,073463671;21,97802198;;5,251157667;1,85
3159407;Santa Rita de Ibitipoca;MG;3449;0,164025577;15,92655;1343,981087;5,798782256;10,72774717;0,048191975;0;;4,4;1,85
3159506;Santa Rita do Itueto;MG;5522;0,143678161;22,11449;782,7381927;3,621876132;5,613908004;0,018935637;10,86956522;;5,260602481;3,55
3159605;Santa Rita do Sapucai;MG;42751;0,119619535;36,8469;521,0809665;1,871301256;5,49694744;0,084898102;13,13320826;7,553636207;6,020415869;1,85
3159704;Santa Rosa da Serra;MG;3343;0,131274131;16,1795;1253,934906;2,991325157;4,18785522;0,010932568;26,31578947;;4,772848614;1,85
3159803;Santa Vitoria;MG;19608;0,147034554;36,71653;1434,740768;3,56997144;5,507955936;0,030974214;13,93728223;10;7,095161736;6,228788269
3159902;Santo Antonio do Amparo;MG;18434;0,128266551;13,46072;884,5834963;3,797331019;6,184224802;0,052440307;10,69518717;7,462428744;5,730129498;5,54927965
3160009;Santo Antonio do Aventureiro;MG;3602;0,1915824;12,12772;1031,627463;2,776235425;8,051082732;0,07514454;0;;5,072509446;1,85
3160108;Santo Antonio do Grama;MG;3937;0,174951267;17,4031;1165,65622;5,08001016;10,41402083;0,117143814;19,23076923;;7,00914549;1,85
3160207;Santo Antonio do Itambe;MG;3877;0,146454768;8,57625;897,1610085;5,158627805;4,900696415;0,027290313;31,25;;4;4,267271021
3160306;Santo Antonio do Jacinto;MG;11677;0,162598917;7,44149;524,2838606;4,281921726;4,53883703;0,030045919;7,299270073;8;4,486001181;1,85
3160405;Santo Antonio do Monte;MG;28054;0,127206571;18,79088;736,8650143;2,851643259;5,7745776;0,03922;22,34636872;7,765900846;5,816603876;1,85
3160454;Santo Antonio do Retiro;MG;7256;0,111492046;6,63312;629,2265601;5,512679162;4,685777288;0,04398086;10,75268817;6,997270686;4,085621822;4,3
3160504;Santo Antonio do Rio Abaixo;MG;1770;0,157575758;12,24562;1710,932079;5,649717514;5,084745763;0,013067712;50;;2,5;1,85
3160603;Santo Hipolito;MG;3109;0,172318126;10,46096;1133,791547;6,432936636;4,503055645;0,075058029;0;;4,732080197;1,85
3160702;Santos Dumont;MG;46555;0,154049962;19,04748;559,8180402;3,866394587;8,506068092;0,062786589;4;4,979927449;5,66529223;6,65
3160801;Sao Bento Abade;MG;5220;0,096294829;11,81387;782,8968716;3,831417625;5,172413793;0,046937403;13,33333333;8,197063396;6,367202013;1,85
3160900;Sao Bras do Suacui;MG;3721;0,151319332;13,67217;1117,298328;5,374899221;8,868583714;0,093829207;0;;6,124971989;1,85
3160959;Sao Domingos das Dores;MG;5630;0,095868644;11,69509;855,6207282;3,552397869;4,262877442;0,04005863;12,82051282;;4,130744337;1,85
3161007;Sao Domingos do Prata;MG;17393;0,182155298;13,55794;652,1391215;3,449663658;6,324383373;0,033027882;18,07228916;10;4,494369822;6,65
3161056;Sao Felix de Minas;MG;3377;0,134142816;10,39;1398,126017;8,883624519;7,995262067;0,045314827;0;10;4,608708875;6,95
3161106;Sao Francisco;MG;56163;0,110819672;8,71369;426,1410446;2,848850667;5,71550665;0,053574624;10,63829787;3,783451373;4,748468867;5,349982201
3161205;Sao Francisco de Paula;MG;6535;0,137931034;14,43039;721,0831446;4,590665647;5,96786534;0,082891152;0;;5,307674184;4,472150759
3161304;Sao Francisco de Sales;MG;6200;0,111906311;23,21593;1125,862103;1,612903226;5,64516129;0,086343084;14,70588235;8,202038349;5,283494609;7,15
3161403;Sao Francisco do Gloria;MG;4889;0,170034979;10,49541;803,5667458;4,090816118;7,97709143;0,055454741;0;4,974123337;6,476709739;4,817738616
3161502;Sao Geraldo;MG;12164;0,148196211;17,18778;521,6427812;3,288391976;5,836895758;0,05305168;20,83333333;10;4,615018513;4,345690764
3161601;Sao Geraldo da Piedade;MG;4015;0,158974359;8,56792;911,9416139;4,98132005;8,219178082;0,088086949;0;10;4,193561436;4,887916763
3161650;Sao Geraldo do Baixio;MG;3963;0,133368065;9,44759;959,494055;5,046681807;6,813020439;0,069293574;52,63157895;;2,5;1,85
3161700;Sao Goncalo do Abaete;MG;6923;0,12313818;30,63651;852,7756998;2,888920988;5,777841976;0,061816209;13,51351351;6,333114528;4,700746475;6,291013171
3161809;Sao Goncalo do Para;MG;12218;0,133625129;19,40477;607,0865313;3,273858242;6,384023572;0,073990387;20,68965517;;4,880570573;1,85
3161908;Sao Goncalo do Rio Abaixo;MG;10818;0,120679887;289,92544;2465,2556;4,621926419;5,731188759;0,047406911;0;8,124097426;8,218757922;5,318600626
3162005;Sao Goncalo do Sapucai;MG;25332;0,143038025;23,9953;649,9091378;1,579030475;6,316121901;0,036648176;6,079027356;7,047020211;5,398399375;1,85
3162104;Sao Gotardo;MG;35145;0,107050519;21,63489;696,9534878;3,698961445;5,776070565;0,04912282;22,67002519;7,588460874;6,428021555;6,751236276
3162203;Sao Joao Batista do Gloria;MG;7407;0,146710257;19,03136;1196,086555;4,050222762;7,965438099;0,050073893;0;8,140680601;5,936683722;7,276588629
3162252;Sao Joao da Lagoa;MG;4896;0,127294982;8,67664;774,5950408;4,08496732;5,514705882;0,023662365;0;;7,4;1,85
3162302;Sao Joao da Mata;MG;2753;0,152970473;15,0315;1316,000988;3,632401017;7,628042136;0,040383966;0;10;7,070771064;1,85
3162401;Sao Joao da Ponte;MG;25235;0,123407705;7,58028;596,2305377;5,151575193;4,874182683;0,025609939;16,32653061;4;5,141382031;1,85
3162450;Sao Joao das Missoes;MG;12899;0,073330699;6,08787;475,5473734;4,651523374;4,263896426;0,051080392;10;;4,4;3,55
3162500;Sao Joao del Rei;MG;89653;0,148748587;22,53037;828,7658426;2,34236445;7,473258006;0,063187835;12,8968254;7,835550181;7,373993107;4,7
3162559;Sao Joao do Manhuacu;MG;11440;0,101846871;13,06526;553,5340288;13,11188811;5,769230769;0,058986797;26,9058296;7,081844878;4,348346457;1,85
3162575;Sao Joao do Manteninha;MG;5798;0,15881728;9,40112;642,8028337;3,449465333;5,519144533;0,047538157;0;5,398652617;4,3;5,225105669
3162609;Sao Joao do Oriente;MG;7553;0,169033731;10,18922;0;6,619886138;6,487488415;0,049521152;8,064516129;7,769217481;5,636589787;6,096438231
3162658;Sao Joao do Pacui;MG;4389;0,134792627;7,73078;677,2409547;4,556846662;5,696058328;0,043543388;48,7804878;;7,852825944;4,776499975
3162708;Sao Joao do Paraiso;MG;23524;0,124484503;8,4351;476,3344023;4,250977725;5,10117327;0,048710682;18,51851852;4,573639661;4,10134073;4,559052959
3162807;Sao Joao Evangelista;MG;15781;0,153170549;10,51067;651,0370053;2,534693619;6,970407452;0,033264842;10,20408163;;4,903390459;4,804959412
3162906;Sao Joao Nepomuceno;MG;26272;0,166255269;15,59577;719,3420136;1,522533496;7,802984166;0,059276391;27,02702703;5,891172914;6,829146869;5,054836635
3162922;Sao Joaquim de Bicas;MG;30989;0,090048694;19,98458;576,5786024;2,258866049;3,710994224;0,048423277;2,69541779;4;5,295378129;5,002966661
3162948;Sao Jose da Barra;MG;7371;0,125722146;92,8687;1275,140094;2,713336047;4,07000407;0,028136506;0;8,078493695;5,234759707;1,85
3162955;Sao Jose da Lapa;MG;23385;0,099397861;21,42267;707,6499906;2,99337182;4,319007911;0,034705838;5,449591281;7,851304198;4,929393602;5,45
3163003;Sao Jose da Safira;MG;4255;0,098690365;8,92795;855,4457039;4,700352526;6,580493537;0,079751812;15,38461538;7,819796165;4,795218966;5,503434525
3163102;Sao Jose da Varginha;MG;4927;0,115270098;17,21451;784,700412;4,059265273;6,291861173;0,079008663;0;5,146588357;9,060602481;8,9
3163201;Sao Jose do Alegre;MG;4183;0,148880419;10,1133;828,6652618;2,390628735;5,976571838;0,064949375;0;;5,718886327;1,85
3163300;Sao Jose do Divino;MG;3865;0,140141916;9,28893;1024,498334;5,174644243;6,985769728;0,098135417;0;6,776714458;5,435966797;8,017271021
3163409;Sao Jose do Goiabal;MG;5454;0,176771237;9,60004;868,3658764;3,66703337;6,784011735;0,082339846;0;10;4,939301329;5,23133522
3163508;Sao Jose do Jacuri;MG;6477;0,146326837;9,75943;634,9613973;9,263547939;6,175698626;0,044356089;0;6,773397823;4,4;1,85
3163607;Sao Jose do Mantimento;MG;2775;0,143167814;11,2341;1119,025506;3,603603604;5,405405405;0,0193355;0;;4,61826977;1,85
3163706;Sao Lourenco;MG;45488;0,162594908;21,48999;1253,658546;2,198381991;8,419803025;0,046668048;7,366482505;7,661426844;7,726121128;1,85
3163805;Sao Miguel do Anta;MG;6933;0,168115116;10,98871;793,0544858;4,327131112;7,356122891;0,071071851;17,24137931;6,150699603;4,384204937;6,943632622
3163904;Sao Pedro da Uniao;MG;4709;0,194293751;19,98292;1113,048664;4,247186239;8,282013166;0,059540923;25,64102564;10;4,839235106;4,267271021
3164001;Sao Pedro dos Ferros;MG;7858;0,165580497;13,45543;656,921027;3,817765335;9,035377959;0,05376083;12,5;;6,080419287;1,85
3164100;Sao Pedro do Suacui;MG;5291;0,178757876;10,5468;824,0817407;5,67000567;8,505008505;0,022277709;31,25;4,625047504;4,200832178;1,85
3164209;Sao Romao;MG;12139;0,088579098;11,65941;422,9307826;4,118955433;3,459922564;0,050332902;8,771929825;4;4,4;4,782372641
3164308;Sao Roque de Minas;MG;7026;0,149175199;27,36686;898,5135212;0;4,839168802;0,043999673;11,62790698;6,867921921;4,954689903;6,634427115
3164407;Sao Sebastiao da Bela Vista;MG;5455;0,132223677;62,46242;814,6469514;3,666361137;6,782768103;0,078841495;14,28571429;;2,5;1,85
3164431;Sao Sebastiao da Vargem Alegre;MG;2991;0,135353535;15,35037;1452,806754;3,343363424;7,689735874;0,062438201;0;;4,696507337;1,85
3164472;Sao Sebastiao do Anta;MG;6479;0,114803625;10,61929;734,8124433;3,086896126;5,556413027;0,048336921;38,46153846;;4,507201781;1,85
3164506;Sao Sebastiao do Maranhao;MG;10129;0,144780194;6,96099;497,6583493;2,961792872;6,219765031;0,018102561;29,41176471;5,223700121;4,026074896;3,55
3164605;Sao Sebastiao do Oeste;MG;6684;0,130346866;45,79088;1007,677504;4,488330341;5,086774387;0,077341717;7,194244604;8,094247711;5,388552619;5,677973362
3164704;Sao Sebastiao do Paraiso;MG;70450;0,145045848;27,46844;1130,520884;2,69694819;7,281760114;0,057509498;12,77955272;7,532078079;6,070594129;6,92282744
3164803;Sao Sebastiao do Rio Preto;MG;1520;0,216739538;11,86316;1936,992579;6,578947368;9,210526316;0,017860987;0;;2,5;1,85
3164902;Sao Sebastiao do Rio Verde;MG;2231;0,16561939;12,08418;1467,133312;4,482294935;8,516360377;0,0456475;0;10;8,35690155;6,125813957
3165008;Sao Tiago;MG;10922;0,158315178;14,5822;557,9890927;3,662332906;6,683757554;0,032662535;0;5,087718086;5,609013739;4,976052741
3165107;Sao Tomas de Aquino;MG;7042;0,166182773;19,15953;1108,496836;4,260153366;6,390230048;0,131180084;12,04819277;10;5,519922065;5,505093903
3165206;Sao Thome das Letras;MG;7056;0,091955657;12,61045;580,0456505;4,25170068;4,25170068;0,037597575;28,57142857;7,807358784;4,777825267;4,596815783
3165305;Sao Vicente de Minas;MG;7687;0,140002647;21,26238;771,5873631;3,902692858;7,675295954;0,065681162;12,5;10;5,957361903;4,965892515
3165404;Sapucai-Mirim;MG;6869;0,127207956;14,19063;543,0462833;1,455815985;6,405590333;0,059904032;0;6,911867335;4,679114614;6,65
3165503;Sardoa;MG;6236;0,108992274;9,50311;582,6293185;3,207184092;6,093649775;0,068436583;0;10;4,175681923;3,93457477
3165537;Sarzedo;MG;32069;0,078086316;28,83728;885,0508485;2,494620974;3,866662509;0,039593226;7,339449541;6,65648644;6,584007414;5,45
3165552;Setubinha;MG;12134;0,087676324;7,19351;454,3723397;3,296522169;3,955826603;0,058260379;28,36879433;4;4,7;1,85
3165560;Sem-Peixe;MG;2661;0,228388474;10,77722;1114,962037;3,75798572;10,14656144;0,068480641;0;;2,5;1,85
3165578;Senador Amaral;MG;5352;0,102786492;10,28983;847,5163584;3,736920777;6,53961136;0,027242106;9,900990099;10;4,830633121;4,784268073
3165602;Senador Cortes;MG;2007;0,140556369;13,07874;1197,416193;9,965122073;6,477329347;0,044400708;50;8,150630506;8,672002363;6,65
3165701;Senador Firmino;MG;7764;0,181051265;9,26562;0;3,863987635;10,04636785;0,058255644;22,47191011;4,143306271;4,837548664;4,902351072
3165800;Senador Jose Bento;MG;1545;0,226827864;13,56568;1423,991579;6,472491909;9,061488673;0,049999505;0;;2,5;1,85
3165909;Senador Modestino Goncalves;MG;4209;0,139576366;20,88159;918,1384391;11,87930625;7,602755999;0,049466799;0;;4,054184004;3,758042066
3166006;Senhora de Oliveira;MG;5786;0,157223073;11,58903;854,4175596;5,184929139;8,468717594;0,067185518;18,18181818;10;4,361859621;7,205105543
3166105;Senhora do Porto;MG;3527;0,173055556;10,40741;912,3590842;5,670541537;7,655231075;0,047160344;0;;4,4;1,85
3166204;Senhora dos Remedios;MG;10451;0,154260344;7,46352;590,3630495;1,91369247;7,559085255;0,067755699;12,82051282;7,074382449;5,503210776;1,85
3166303;Sericita;MG;7319;0,123868702;9,53821;679,9235387;4,098920618;4,782074054;0,054937711;9,708737864;10;4,114500379;7,15
3166402;Seritinga;MG;1848;0,163363685;17,6259;2008,310065;5,411255411;5,411255411;0,02283702;0;10;7,203079718;5,248179302
3166501;Serra Azul de Minas;MG;4293;0,113454045;7,27988;775,4317074;4,658746797;3,494060098;0,011200896;17,24137931;5,25106236;4,255940823;4,776499975
3166600;Serra da Saudade;MG;786;0,179581796;23,49928;3602,88701;12,72264631;3,816793893;0;0;7,91597858;5,180805619;1,85
3166709;Serra dos Aimores;MG;8685;0,141471763;9,49286;503,6540898;3,454231434;6,332757628;0,040462115;12,5;4;5,595865218;1,85
3166808;Serra do Salitre;MG;11493;0,094128035;30,09624;1065,28929;2,610284521;4,95954059;0,043789828;11,49425287;8,145655554;5,475089853;5,95
3166907;Serrania;MG;7670;0,152781338;15,95783;860,8018761;3,911342894;8,213820078;0,039416221;38,46153846;8,153117982;7,126542907;5,438075637
3166956;Serranopolis de Minas;MG;4752;0,141705558;7,31787;710,4955492;4,208754209;5,681818182;0,029913586;0;;4,4;5,3
3167004;Serranos;MG;1970;0,153808354;13,74334;1428,423183;5,076142132;5,076142132;0,014412641;0;4;5,543520425;1,85
3167103;Serro;MG;20993;0,1262367;10,47727;594,4492883;4,287143333;4,763492593;0,032917929;3,759398496;5,007289687;5,755991118;6,451914421
3167202;Sete Lagoas;MG;237286;0,112981401;34,97738;851,8414973;2,065018585;5,31004779;0,059763025;10,63452676;8,148972189;6,771521036;8,3
3167301;Silveirania;MG;2258;0,169365427;11,79457;1200,69217;4,428697963;7,08591674;0,040676593;0;10;4,857864957;3,668832004
3167400;Silvianopolis;MG;6227;0,185450493;19,15135;584,1138863;3,211819496;7,226593865;0,069280305;28,57142857;8,029573329;4,507077566;5,76426513
3167509;Simao Pereira;MG;2612;0,139067829;27,46964;1497,174812;3,82848392;6,508422665;0,038350493;0;;2,5;1,85
3167608;Simonesia;MG;19528;0,115590567;9,69643;532,6124467;3,584596477;5,274477673;0,068552564;17,85714286;8;4,13623365;4,6
3167707;Sobralia;MG;5594;0,166096476;8,73994;705,9143386;5,362888809;7,508044333;0,06682867;17,85714286;;4,358853995;5,180010291
3167806;Soledade de Minas;MG;6112;0,14753015;9,46416;705,9309162;3,272251309;7,035340314;0,041633163;0;10;6,117531776;5,218381785
3167905;Tabuleiro;MG;3792;0,198805673;12,46804;1080,849916;5,274261603;8,175105485;0,03974356;0;;5,26295404;1,85
